config.browser	config.browser_version	config.os	config.os_version	headers.host	headers.user-agent	headers.accept	headers.accept-language	headers.accept-encoding	headers.content-length	headers.content-type	headers.connection	headers.cookies	headers.referer	headers.cache-control	headers.origin	headers.x-requested-with	headers.accept-charset	headers.pragma	headers.ua-cpu	body.blocked-uri	body.document-uri	body.effective-directive	body.original-policy	body.referrer	body.status-code	body.violated-directive	body.source-file	body.line-number	body.column-number	body.request	body.request-headers	body.document-url	body.script-sample
Opera	31	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2398.0 Safari/537.36 OPR/31.0.1876.0 (Edition developer)	*/*	en-US,en;q=0.8	gzip, deflate, lzma	694	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=31&os=Windows&os_version=8.1	----	http://45.55.25.245:8123	----	----	----	----	http://google.com	http://45.55.25.245:8123/csp?browser=Opera&browser_version=31&os=Windows&os_version=8.1	frame-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=31&os=Windows&os_version=8.1		200	child-src 'self' https:	----	----	----	----	----	----	----
Opera	31	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2398.0 Safari/537.36 OPR/31.0.1876.0 (Edition developer)	*/*	en-US,en;q=0.8	gzip, deflate, lzma	677	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=31&os=Windows&os_version=8.1	----	http://45.55.25.245:8123	----	----	----	----	data	http://45.55.25.245:8123/csp?browser=Opera&browser_version=31&os=Windows&os_version=8.1	img-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=31&os=Windows&os_version=8.1		200	img-src 'self' https:	----	----	----	----	----	----	----
Opera	31	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2398.0 Safari/537.36 OPR/31.0.1876.0 (Edition developer)	*/*	en-US,en;q=0.8	gzip, deflate, lzma	704	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=31&os=Windows&os_version=8.1	----	http://45.55.25.245:8123	----	----	----	----	http://upload.wikimedia.org	http://45.55.25.245:8123/csp?browser=Opera&browser_version=31&os=Windows&os_version=8.1	media-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=31&os=Windows&os_version=8.1		200	media-src 'self' https:	----	----	----	----	----	----	----
Opera	31	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2398.0 Safari/537.36 OPR/31.0.1876.0 (Edition developer)	*/*	en-US,en;q=0.8	gzip, deflate, lzma	702	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=31&os=Windows&os_version=8.1	----	http://45.55.25.245:8123	----	----	----	----	http://farm8.staticflickr.com	http://45.55.25.245:8123/csp?browser=Opera&browser_version=31&os=Windows&os_version=8.1	img-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=31&os=Windows&os_version=8.1		200	img-src 'self' https:	----	----	----	----	----	----	----
Opera	31	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2398.0 Safari/537.36 OPR/31.0.1876.0 (Edition developer)	*/*	en-US,en;q=0.8	gzip, deflate, lzma	703	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=31&os=Windows&os_version=8.1	----	http://45.55.25.245:8123	----	----	----	----	http://media.bradsucks.net	http://45.55.25.245:8123/csp?browser=Opera&browser_version=31&os=Windows&os_version=8.1	media-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=31&os=Windows&os_version=8.1		200	media-src 'self' https:	----	----	----	----	----	----	----
Opera	31	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2398.0 Safari/537.36 OPR/31.0.1876.0 (Edition developer)	*/*	en-US,en;q=0.8	gzip, deflate, lzma	707	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=31&os=Windows&os_version=8.1	----	http://45.55.25.245:8123	----	----	----	----	http://clips.vorwaerts-gmbh.de	http://45.55.25.245:8123/csp?browser=Opera&browser_version=31&os=Windows&os_version=8.1	media-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=31&os=Windows&os_version=8.1		200	media-src 'self' https:	----	----	----	----	----	----	----
Opera	31	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2398.0 Safari/537.36 OPR/31.0.1876.0 (Edition developer)	*/*	en-US,en;q=0.8	gzip, deflate, lzma	702	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=31&os=Windows&os_version=8.1	----	http://45.55.25.245:8123	----	----	----	----	http://www.flashppt.com	http://45.55.25.245:8123/csp?browser=Opera&browser_version=31&os=Windows&os_version=8.1	object-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=31&os=Windows&os_version=8.1		200	object-src 'self' https:	----	----	----	----	----	----	----
Opera	30	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 OPR/30.0.1835.59	*/*	en-US,en;q=0.8	gzip, deflate, lzma	711	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	----	http://45.55.25.245:8123	----	----	----	----	http://raw.githubusercontent.com	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	script-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=30&os=Windows&os_version=8.1		200	script-src 'self' https:	----	----	----	----	----	----	----
Opera	30	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 OPR/30.0.1835.59	*/*	en-US,en;q=0.8	gzip, deflate, lzma	709	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	----	http://45.55.25.245:8123	----	----	----	----	http://raw.githubusercontent.com	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	style-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=30&os=Windows&os_version=8.1		200	style-src 'self' https:	----	----	----	----	----	----	----
Opera	30	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 OPR/30.0.1835.59	*/*	en-US,en;q=0.8	gzip, deflate, lzma	702	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	----	http://45.55.25.245:8123	----	----	----	----	http://farm8.staticflickr.com	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	img-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=30&os=Windows&os_version=8.1		200	img-src 'self' https:	----	----	----	----	----	----	----
Opera	30	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 OPR/30.0.1835.59	*/*	en-US,en;q=0.8	gzip, deflate, lzma	694	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	----	http://45.55.25.245:8123	----	----	----	----	http://google.com	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	frame-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=30&os=Windows&os_version=8.1		200	child-src 'self' https:	----	----	----	----	----	----	----
Opera	30	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 OPR/30.0.1835.59	*/*	en-US,en;q=0.8	gzip, deflate, lzma	677	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	----	http://45.55.25.245:8123	----	----	----	----	data	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	img-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=30&os=Windows&os_version=8.1		200	img-src 'self' https:	----	----	----	----	----	----	----
Opera	30	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 OPR/30.0.1835.59	*/*	en-US,en;q=0.8	gzip, deflate, lzma	704	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	----	http://45.55.25.245:8123	----	----	----	----	http://upload.wikimedia.org	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	media-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=30&os=Windows&os_version=8.1		200	media-src 'self' https:	----	----	----	----	----	----	----
Opera	30	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 OPR/30.0.1835.59	*/*	en-US,en;q=0.8	gzip, deflate, lzma	703	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	----	http://45.55.25.245:8123	----	----	----	----	http://media.bradsucks.net	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	media-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=30&os=Windows&os_version=8.1		200	media-src 'self' https:	----	----	----	----	----	----	----
Opera	30	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 OPR/30.0.1835.59	*/*	en-US,en;q=0.8	gzip, deflate, lzma	707	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	----	http://45.55.25.245:8123	----	----	----	----	http://clips.vorwaerts-gmbh.de	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	media-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=30&os=Windows&os_version=8.1		200	media-src 'self' https:	----	----	----	----	----	----	----
Opera	30	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 OPR/30.0.1835.59	*/*	en-US,en;q=0.8	gzip, deflate, lzma	702	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	----	http://45.55.25.245:8123	----	----	----	----	http://www.flashppt.com	http://45.55.25.245:8123/csp?browser=Opera&browser_version=30&os=Windows&os_version=8.1	object-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=30&os=Windows&os_version=8.1		200	object-src 'self' https:	----	----	----	----	----	----	----
Opera	29.0	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36 OPR/29.0.1795.47	*/*	en-US,en;q=0.8	gzip, deflate, lzma	715	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=29.0&os=Windows&os_version=8.1	----	http://45.55.25.245:8123	----	----	----	----	http://raw.githubusercontent.com	http://45.55.25.245:8123/csp?browser=Opera&browser_version=29.0&os=Windows&os_version=8.1	script-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=29.0&os=Windows&os_version=8.1		200	script-src 'self' https:	----	----	----	----	----	----	----
